CounterpartyID,EAD,PD,LGD,Industry,Country,Rating,Pillar_I_Capital_Requirement,Stressed_PD,Stressed_LGD,Capital_Requirement_CCAR,Expected_Credit_Loss_IFRS9,Stressed_PD_Internal,Stressed_LGD_Internal,Capital_Requirement_Internal_Stress_Test,Perc_Increase_Baseline_to_Severe
496,333575974.0072047,0.12216832756276055,0.6463945932637121,Technology,UK,D,329276790.16562563,0.18325249134414084,0.7756735119164545,592698222.2981262,26342143.213250052,0.2443366551255211,0.9695918898955681,987830370.496877,200.00000000000006
497,993717488.261937,0.113406692259304,0.26906642272926357,Technology,France,AA,379027860.71904844,0.170110038388956,0.3228797072751163,682250149.2942871,30322228.857523873,0.226813384518608,0.4035996340938953,1137083582.1571453,199.99999999999997
498,98741507.59869759,0.037522711312465824,0.7506526836844631,Banking and Financial Services,Germany,CCC,34765062.97781333,0.05628406696869874,0.9007832204213557,62577113.360064015,2781205.038225067,0.07504542262493165,1.1259790255266946,104295188.93344,200.0
499,894989391.5661948,0.03255981392117712,0.6138620356679779,Real Estate and Construction,Germany,C,223604526.09554523,0.04883972088176568,0.7366344428015735,402488146.9719815,17888362.08764362,0.06511962784235424,0.9207930535019668,670813578.2866358,200.00000000000006
500,498459790.9404391,0.1863492976776913,0.26714801989396353,Energy and Utilities,Switzerland,C,310184336.89216167,0.27952394651653695,0.32057762387275623,558331806.4058911,24814746.951372933,0.3726985953553826,0.4007220298409453,930553010.6764851,200.00000000000006
501,118583018.37391827,0.10595321828253498,0.7019467103981338,Manufacturing,US,CC,110242945.7764065,0.15892982742380246,0.8423360524777606,198437302.39753163,8819435.66211252,0.21190643656506997,1.0529200655972009,330728837.3292195,200.00000000000006
502,856261223.807548,0.019481100562320264,0.6070513487620433,Technology,UK,A,126577119.07945594,0.0292216508434804,0.7284616185144519,227838814.34302068,10126169.526356475,0.03896220112464053,0.9105770231430649,379731357.2383678,199.99999999999997
503,111934518.0882004,0.03822598948456251,0.6271382760528508,Manufacturing,South Korea,D,33542551.14610611,0.05733898422684376,0.7525659312634209,60376592.062990986,2683404.0916884886,0.07645197896912502,0.9407074140792762,100627653.43831833,200.0
504,646213421.482209,0.13778503591465904,0.49245732551340915,Services,US,B,548096012.7951881,0.20667755387198855,0.590948790616091,986572823.0313385,43847681.02361505,0.2755700718293181,0.7386859882701138,1644288038.3855646,200.00000000000006
505,245972345.047104,0.10058524412992247,0.5628231288859338,Banking and Financial Services,US,CCC,174061413.175107,0.1508778661948837,0.6753877546631205,313310543.7151926,13924913.05400856,0.20117048825984493,0.8442346933289007,522184239.525321,200.0
506,449668426.6621241,0.12355592940132751,0.4568681733876583,Services,US,CCC,317290379.8985313,0.18533389410199125,0.54824180806519,571122683.8173563,25383230.391882505,0.24711185880265502,0.6853022600814874,951871139.695594,200.0
507,573446903.1423707,0.09707226599994119,0.5405057344927884,Manufacturing,South Korea,BB,376095986.0289874,0.1456083989999118,0.648606881391346,676972774.8521773,30087678.882318992,0.19414453199988238,0.8107586017391826,1128287958.0869622,200.0
508,919755784.1280622,0.18584784477977548,0.6738746975422725,Real Estate and Construction,US,CC,1439856527.8521924,0.27877176716966323,0.8086496370507269,2591741750.1339464,115188522.2281754,0.37169568955955096,1.0108120463134087,4319569583.556578,200.00000000000006
509,285229246.7271244,0.1667972582612515,0.31985864679736276,Services,Switzerland,AA,190217763.53103587,0.25019588739187726,0.3838303761568353,342391974.3558646,15217421.08248287,0.333594516522503,0.47978797019604413,570653290.5931076,199.99999999999997
510,388307151.6817633,0.19622745480484247,0.7255376240060825,Retail,China,CC,691043062.7732509,0.2943411822072637,0.8706451488072989,1243877512.9918516,55283445.02186008,0.39245490960968493,1.0883064360091237,2073129188.3197532,200.00000000000006
511,200396175.0204266,0.18845425892557482,0.3836054228313771,Services,UK,BBB,181088193.13078508,0.2826813883883622,0.4603265073976525,325958747.63541305,14487055.450462807,0.37690851785114965,0.5754081342470656,543264579.3923552,199.99999999999997
512,344278013.6921768,0.14845260074696584,0.2885399051855431,Energy and Utilities,South Korea,C,184337204.3959702,0.22267890112044875,0.34624788622265174,331806967.9127463,14746976.351677615,0.2969052014939317,0.4328098577783147,553011613.1879106,199.99999999999997
513,126686016.0939878,0.019980779994062486,0.5807294367808213,Banking and Financial Services,US,D,18374899.423826072,0.029971169991093727,0.6968753241369856,33074818.96288693,1469991.9539060858,0.03996155998812497,0.871094155171232,55124698.27147822,200.00000000000006
514,548535312.7492659,0.1998293375648249,0.5146458495798185,Services,Switzerland,AA,705151327.0341786,0.29974400634723736,0.6175750194957822,1269272388.6615214,56412106.16273429,0.3996586751296498,0.7719687743697278,2115453981.102536,200.00000000000006
515,559672382.1752621,0.09993055217514443,0.3749200935832272,Banking and Financial Services,France,CC,262108372.31030613,0.14989582826271663,0.44990411229987265,471795070.158551,20968669.78482449,0.19986110435028887,0.5623801403748407,786325116.9309183,199.99999999999997
516,623749763.0792413,0.021589436770922354,0.5769024330340038,Banking and Financial Services,Switzerland,B,97110030.33141081,0.03238415515638353,0.6922829196408046,174798054.59653947,7768802.426512865,0.04317887354184471,0.8653536495510057,291330090.9942324,199.99999999999997
517,231122027.2582639,0.19837042899550214,0.6286111244264617,Technology,UK,CCC,360255272.920972,0.2975556434932532,0.754333349311754,648459491.2577496,28820421.83367776,0.3967408579910043,0.9429166866396925,1080765818.7629158,199.99999999999997
518,432923297.2012965,0.11837157634807421,0.36355280466138906,Retail,UK,D,232881988.62080655,0.17755736452211132,0.43626336559366685,419187579.51745176,18630559.089664523,0.23674315269614843,0.5453292069920836,698645965.8624197,200.00000000000006
519,42387658.381486505,0.09721076432230435,0.2699845042774454,Energy and Utilities,France,D,13906013.124539983,0.14581614648345653,0.3239814051329345,25030823.624171972,1112481.0499631986,0.1944215286446087,0.40497675641616815,41718039.37361995,200.00000000000006
520,41216430.91992634,0.013759991858282025,0.5061830702885954,Banking and Financial Services,UK,BBB,3588444.1192300743,0.020639987787423035,0.6074196843463145,6459199.414614134,287075.52953840594,0.02751998371656405,0.7592746054328932,10765332.357690223,199.99999999999997
521,310153395.52966535,0.09139622219673665,0.3697875902627777,Retail,Germany,CCC,131028910.68625206,0.13709433329510498,0.4437451083153332,235852039.2352537,10482312.854900165,0.1827924443934733,0.5546813853941666,393086732.0587562,200.0
522,489653808.2233774,0.04482144196574265,0.39513508459426605,Services,Switzerland,BBB,108400320.63622752,0.06723216294861398,0.4741621015131192,195120577.14520952,8672025.650898201,0.0896428839314853,0.5927026268913991,325200961.9086825,199.99999999999997
523,693281044.1441512,0.14660030850927414,0.49638135325844673,Retail,Germany,AA,630622819.2269695,0.2199004627639112,0.5956576239101361,1135121074.6085453,50449825.53815756,0.29320061701854827,0.7445720298876701,1891868457.6809087,200.00000000000006
524,758914791.5496073,0.011494711479479381,0.6387202793855111,Banking and Financial Services,South Korea,AA,69648506.89118059,0.017242067219219073,0.7664643352626134,125367312.4041251,5571880.551294447,0.022989422958958762,0.9580804190782667,208945520.67354175,199.99999999999994
525,402379199.065874,0.11127677929625718,0.2089759881060377,Real Estate and Construction,Switzerland,CC,116962453.42366004,0.16691516894438577,0.2507711857272452,210532416.16258803,9356996.273892803,0.22255355859251436,0.3134639821590566,350887360.2709801,200.0
526,755850815.1737398,0.018306081489368638,0.4869304230223302,Real Estate and Construction,France,BB,84218674.10913767,0.027459122234052957,0.5843165076267962,151593613.3964478,6737493.928731014,0.036612162978737275,0.7303956345334953,252656022.32741302,200.00000000000006
527,727876406.6466707,0.14581769922143198,0.27409408500875065,Manufacturing,France,A,363644949.6180246,0.21872654883214798,0.3289129020105008,654560909.3124443,29091595.969441965,0.29163539844286396,0.411141127513126,1090934848.8540738,200.0
528,632841696.3679352,0.19107370363377335,0.7119366940468932,Technology,UK,CCC,1076087033.497562,0.28661055545066005,0.8543240328562718,1936956660.2956116,86086962.67980495,0.3821474072675467,1.0679050410703397,3228261100.492686,200.0
529,142488131.38755482,0.01823090416709062,0.35586604929076804,Retail,South Korea,C,11555359.707836535,0.027346356250635927,0.42703925914892166,20799647.47410576,924428.7766269228,0.03646180833418124,0.533799073936152,34666079.1235096,199.99999999999997
530,287956744.5883491,0.029585990621699712,0.44240206067658555,Banking and Financial Services,China,AA,47112974.5118036,0.04437898593254957,0.5308824728119026,84803354.12124646,3769037.9609442875,0.059171981243399424,0.6636030910148784,141338923.5354108,200.0
531,534342875.01060414,0.1079626650112716,0.2284540692496818,Services,Germany,BB,164741315.79591095,0.16194399751690738,0.27414488309961815,296534368.43263966,13179305.263672877,0.2159253300225432,0.3426811038745227,494223947.38773286,200.0
532,814118001.814388,0.19666779983812482,0.2894856714840128,Manufacturing,UK,CC,579372266.9645404,0.29500169975718726,0.3473828057808153,1042870080.5361729,46349781.35716323,0.39333559967624965,0.43422850722601913,1738116800.8936212,200.00000000000006
533,403910503.03031355,0.08817677885405198,0.2010738741933323,Real Estate and Construction,Germany,AA,89516900.19929884,0.13226516828107798,0.24128864903199876,161130420.35873795,7161352.015943907,0.17635355770810396,0.30161081128999845,268550700.5978965,199.99999999999997
534,967099180.1912376,0.12695886136531048,0.4160211855741334,Real Estate and Construction,France,A,638497930.9103267,0.19043829204796572,0.4992254226889601,1149296275.6385882,51079834.47282614,0.25391772273062096,0.6240317783612002,1915493792.7309804,200.00000000000006
535,665735169.1678979,0.15471413276080714,0.6864126841503128,Services,France,CC,883744656.2180227,0.23207119914121072,0.8236952209803753,1590740381.1924407,70699572.49744181,0.3094282655216143,1.0296190262254692,2651233968.654068,199.99999999999997
536,313742581.4675883,0.1863048169511214,0.5454670671415401,Services,Switzerland,C,398543836.7282086,0.27945722542668205,0.6545604805698482,717378906.1107754,31883506.93825669,0.3726096339022428,0.8182006007123102,1195631510.1846256,199.99999999999997
537,561872646.0855056,0.04363316370754051,0.7039436872550124,Energy and Utilities,Germany,CCC,215726016.8764478,0.06544974556131077,0.844732424706015,388306830.3776061,17258081.350115824,0.08726632741508102,1.0559155308825185,647178050.6293433,199.99999999999994
538,375698607.79026365,0.1831709429108995,0.30527498044601664,Real Estate and Construction,UK,BB,262601614.5136338,0.27475641436634923,0.36632997653522,472682906.1245408,21008129.1610907,0.366341885821799,0.45791247066902496,787804843.5409013,199.99999999999997
539,912069163.2444662,0.129020606958335,0.6064049318006234,Retail,Germany,B,891989189.5004283,0.1935309104375025,0.727685918160748,1605580541.1007707,71359135.16003427,0.25804121391667,0.9096073977009351,2675967568.501285,200.00000000000006
540,49298846.80736641,0.16306531406989294,0.6475145383360337,Energy and Utilities,UK,CCC,65066566.28126788,0.2445979711048394,0.7770174460032404,117119819.30628219,5205325.302501431,0.3261306281397859,0.9712718075040505,195199698.84380364,200.0
541,229686619.4931237,0.06615549226286219,0.4064005315943414,Banking and Financial Services,Germany,AAA,77190860.37401114,0.09923323839429328,0.4876806379132097,138943548.67322004,6175268.829920892,0.13231098452572437,0.6096007973915121,231572581.1220334,199.99999999999994
542,97469964.42000894,0.1050191823295754,0.2685786086769714,Services,France,C,34365358.025234565,0.1575287734943631,0.3222943304123657,61857644.44542221,2749228.642018765,0.2100383646591508,0.4028679130154571,103096074.07570368,199.99999999999994
543,805814072.2563837,0.04970224612549763,0.6453216539764974,Services,China,CC,323070359.0051206,0.07455336918824645,0.7743859847717969,581526646.2092172,25845628.720409647,0.09940449225099526,0.9679824809647462,969211077.0153618,200.00000000000006
544,191888323.0472168,0.1723747853757912,0.5128823155899047,Services,France,A,212055735.60352954,0.2585621780636868,0.6154587787078857,381700324.0863532,16964458.848282363,0.3447495707515824,0.7693234733848571,636167206.8105886,199.99999999999997
545,743104533.601098,0.048870027576915685,0.48183879422229003,Real Estate and Construction,Germany,B,218727944.33999765,0.07330504136537352,0.5782065530667481,393710299.81199574,17498235.54719981,0.09774005515383137,0.7227581913334351,656183833.019993,200.0
546,562034897.6222348,0.11418208792969395,0.7022660238192993,Real Estate and Construction,UK,AAA,563343040.0412819,0.1712731318945409,0.8427192285831591,1014017472.0743073,45067443.203302555,0.2283641758593879,1.0533990357289489,1690029120.1238458,200.0
547,830385769.2516559,0.08940351054075214,0.4957436763781876,Energy and Utilities,South Korea,D,460046431.41209847,0.13410526581112822,0.5948924116538251,828083576.5417773,36803714.51296788,0.17880702108150429,0.7436155145672814,1380139294.2362952,199.99999999999997
548,994953843.8985232,0.01942200750904909,0.37698527563050155,Services,Switzerland,BB,91060798.16976605,0.029133011263573635,0.45238233075660184,163909436.7055789,7284863.853581284,0.03884401501809818,0.5654779134457524,273182394.50929815,199.99999999999997
549,155082549.7698453,0.0883080533523524,0.64905903682529,Services,China,BB,111111102.81128305,0.1324620800285286,0.7788708441903479,199999985.0603095,8888888.224902645,0.1766161067047048,0.973588555237935,333333308.43384916,200.0
550,151266914.13682044,0.15903550967195137,0.36190831256961564,Banking and Financial Services,Switzerland,BBB,108829497.46823984,0.23855326450792708,0.4342899750835388,195893095.44283175,8706359.797459187,0.31807101934390275,0.5428624688544235,326488492.4047195,199.99999999999994
551,636579317.854351,0.11049717899046434,0.3657712928910553,Banking and Financial Services,Germany,CC,321605409.78047353,0.1657457684856965,0.4389255514692664,578889737.6048524,25728432.782437883,0.22099435798092867,0.548656939336583,964816229.3414208,200.00000000000006
552,37268068.63145731,0.06791140922517983,0.3252408736769863,Real Estate and Construction,France,CCC,10289511.602032041,0.10186711383776974,0.39028904841238354,18521120.883657675,823160.9281625634,0.13582281845035965,0.48786131051547943,30868534.80609612,199.99999999999994
553,817600532.2486384,0.09462852993189838,0.26203239430877884,Energy and Utilities,UK,AA,253412630.50744477,0.14194279489784756,0.3144388731705346,456142734.91340053,20273010.440595582,0.18925705986379676,0.3930485914631683,760237891.5223345,200.00000000000009
554,377262652.55777466,0.15711046395692957,0.6809453576410484,Banking and Financial Services,US,D,504511652.6214582,0.23566569593539435,0.817134429169258,908120974.7186247,40360932.209716655,0.31422092791385914,1.0214180364615726,1513534957.8643746,200.00000000000006
555,399535788.20329356,0.13694921435895682,0.6204109605233605,Services,US,CCC,424330947.3729914,0.20542382153843525,0.7444931526280326,763795705.2713845,33946475.78983931,0.27389842871791364,0.9306164407850408,1272992842.1189742,200.00000000000006
556,572473767.0196359,0.031071615832590646,0.4299279112390698,Real Estate and Construction,China,CC,95592778.02439189,0.04660742374888597,0.5159134934868838,172067000.4439054,7647422.241951351,0.06214323166518129,0.6448918668586048,286778334.07317567,200.0
557,342753295.37630856,0.11093684985691041,0.63499068130681,Retail,China,A,301810839.5863076,0.1664052747853656,0.761988817568172,543259511.2553536,24144867.166904606,0.22187369971382082,0.952486021960215,905432518.7589228,200.00000000000006
558,300935004.6780538,0.04775209540859725,0.7767474660822369,Manufacturing,UK,CCC,139525953.6188175,0.07162814311289586,0.9320969592986842,251146716.5138715,11162076.289505402,0.0955041908171945,1.1651211991233552,418577860.8564525,200.0
559,205764249.62692845,0.19589738873143314,0.47974915701818016,Banking and Financial Services,US,CC,241725685.81115338,0.2938460830971497,0.5756989884218162,435106234.46007615,19338054.86489227,0.3917947774628663,0.7196237355272702,725177057.43346,199.99999999999994
560,719102648.8399246,0.15033882087472017,0.49297121392340204,Energy and Utilities,US,BBB,666183085.1476146,0.22550823131208025,0.5915654567080825,1199129553.2657063,53294646.81180917,0.30067764174944034,0.7394568208851031,1998549255.442844,200.00000000000006
561,768843948.2771078,0.025390151043493295,0.5174364527077608,Retail,China,C,126261376.20790039,0.038085226565239945,0.620923743249313,227270477.17422065,10100910.096632032,0.05078030208698659,0.7761546790616413,378784128.62370116,199.99999999999997
562,608494561.3896616,0.05716355924534191,0.35993610827336675,Services,South Korea,BB,156498937.20204377,0.08574533886801286,0.4319233299280401,281698086.9636788,12519914.976163503,0.11432711849068382,0.5399041624100501,469496811.6061314,200.00000000000006
563,236797767.5711076,0.024843878366326726,0.3488024359101546,Energy and Utilities,US,CC,25649949.846380558,0.037265817549490085,0.4185629230921855,46169909.72348501,2051995.9877104445,0.04968775673265345,0.5232036538652318,76949849.53914165,199.99999999999991
564,695064184.2918025,0.0803183079551687,0.49303083334989567,Real Estate and Construction,Germany,BBB,344051578.2643003,0.12047746193275305,0.5916370000198747,619292840.8757404,27524126.261144023,0.1606366159103374,0.7395462500248435,1032154734.7929008,199.99999999999994
565,158701047.23846114,0.16631006535298468,0.500438276616212,Energy and Utilities,Germany,A,165104480.73142374,0.24946509802947703,0.6005259319394544,297188065.3165627,13208358.458513899,0.33262013070596935,0.7506574149243179,495313442.1942712,200.0
566,878404179.2576705,0.022683554185439925,0.37356918409710127,Manufacturing,Switzerland,CCC,93043610.26909366,0.03402533127815989,0.4482830209165215,167478498.4843686,7443488.821527493,0.04536710837087985,0.5603537761456518,279130830.80728096,199.99999999999997
567,446879732.38479877,0.0414178678839486,0.549387760090562,Retail,South Korea,AA,127106391.42781277,0.062126801825922895,0.6592653121086743,228791504.57006294,10168511.314225022,0.0828357357678972,0.8240816401358431,381319174.2834383,200.00000000000006
568,476385412.65439934,0.0608145962996279,0.6624748129118985,Banking and Financial Services,China,A,239908517.3992224,0.09122189444944184,0.7949697754942782,431835331.31860036,19192681.391937792,0.1216291925992558,0.9937122193678477,719725552.1976672,200.00000000000006
569,204944042.259603,0.12857525731184705,0.6137471817039238,Retail,Switzerland,BB,202158601.1872323,0.19286288596777057,0.7364966180447086,363885482.13701814,16172688.094978584,0.2571505146236941,0.9206207725558857,606475803.5616969,200.00000000000006
570,615895610.0117706,0.19518985509309444,0.2882650828740229,Services,China,D,433178011.4740627,0.2927847826396417,0.3459180994488275,779720420.6533129,34654240.917925015,0.3903797101861889,0.43239762431103435,1299534034.422188,200.0
571,985063835.9576055,0.16631909247740537,0.5854350619694852,Services,UK,AAA,1198933855.4150884,0.24947863871610804,0.7025220743633823,2158080939.747159,95914708.43320706,0.33263818495481073,0.8781525929542279,3596801566.2452645,199.99999999999994
572,589511384.5570619,0.048176038212147394,0.20205097369418507,Real Estate and Construction,UK,A,71728911.41425018,0.0722640573182211,0.24246116843302207,129112040.54565032,5738312.913140015,0.09635207642429479,0.30307646054127757,215186734.24275053,199.99999999999994
573,652692809.3994848,0.14491193326820034,0.435618060124464,Technology,France,AAA,515025661.14978355,0.21736789990230052,0.5227416721493569,927046190.0696105,41202052.89198268,0.2898238665364007,0.6534270901866961,1545076983.4493506,199.99999999999997
574,289200676.7696105,0.11571367292522866,0.4766167094918177,Services,US,D,199371584.72580057,0.173570509387843,0.5719400513901812,358868852.506441,15949726.778064046,0.23142734585045732,0.7149250642377266,598114754.1774018,200.00000000000006
575,326525556.6342894,0.10340929438749409,0.6773340721531933,Services,US,BB,285883893.9154382,0.15511394158124114,0.812800886583832,514591009.04778874,22870711.513235055,0.20681858877498818,1.01600110822979,857651681.7463145,200.0
576,197159234.48046318,0.18259330333082277,0.7280563357891674,Retail,UK,C,327624949.8183471,0.27388995499623414,0.8736676029470009,589724909.6730247,26209995.985467765,0.36518660666164554,1.092084503683751,982874849.455041,199.99999999999994
577,515087070.29555607,0.12174465363034687,0.6309186341768032,Technology,UK,A,494554222.57632434,0.1826169804455203,0.7571023610121638,890197600.6373839,39564337.80610595,0.24348930726069373,0.9463779512652047,1483662667.728973,199.99999999999997
578,148826602.0849378,0.03606983821066408,0.6651513499577282,Manufacturing,Switzerland,BBB,44632914.86870408,0.05410475731599612,0.7981816199492738,80339246.76366733,3570633.1894963263,0.07213967642132817,0.9977270249365923,133898744.60611224,200.0
579,618862794.951089,0.04134388020573089,0.7589682754437863,Real Estate and Construction,Switzerland,A,242738824.20632467,0.062015820308596335,0.9107619305325435,436929883.5713844,19419105.936505973,0.08268776041146178,1.1384524131656795,728216472.6189741,200.00000000000006
580,465844913.9896149,0.1851749486382494,0.49072828877038693,Manufacturing,US,C,529145002.06097746,0.2777624229573741,0.5888739465244643,952461003.7097596,42331600.1648782,0.3703498972764988,0.7360924331555804,1587435006.1829324,200.0
581,624687581.1381837,0.025238987205070618,0.3678321290907378,Technology,France,CC,72492732.41997334,0.037858480807605926,0.44139855490888535,130486918.35595202,5799418.5935978675,0.050477974410141235,0.5517481936361067,217478197.25992,199.99999999999994
582,71650128.7636475,0.036203680979302134,0.42208453131596435,Manufacturing,Germany,BBB,13686082.50672707,0.054305521468953205,0.5065014375791572,24634948.512108725,1094886.6005381655,0.07240736195860427,0.6331267969739465,41058247.5201812,199.99999999999994
583,884173015.0478035,0.13409159992390518,0.45717430525824077,Energy and Utilities,South Korea,D,677533315.8743504,0.20113739988585777,0.5486091663098889,1219559968.5738304,54202665.269948035,0.26818319984781036,0.6857614578873612,2032599947.6230514,200.00000000000006
584,379202796.8055657,0.05262410816608262,0.3896919489714845,Banking and Financial Services,UK,B,97204803.57219541,0.07893616224912393,0.4676303387657814,174968646.42995176,7776384.285775633,0.10524821633216525,0.5845379234572268,291614410.71658623,200.0
585,207724427.32331774,0.1669588296481177,0.38222848327177417,Manufacturing,Switzerland,C,165702866.81387758,0.25043824447217655,0.45867417992612897,298265160.2649796,13256229.345110208,0.3339176592962354,0.5733427249076612,497108600.4416328,200.00000000000006
586,501282930.7916676,0.08904123079555769,0.789613906243497,Banking and Financial Services,UK,B,440553719.7459667,0.13356184619333653,0.9475366874921964,792996695.5427399,35244297.579677336,0.17808246159111538,1.1844208593652454,1321661159.2378998,199.99999999999994
587,929891075.7769487,0.10165596442972732,0.7953961346437737,Real Estate and Construction,UK,D,939849757.8629848,0.15248394664459097,0.9544753615725283,1691729564.153372,75187980.62903878,0.20331192885945465,1.1930942019656605,2819549273.5889544,200.00000000000006
588,694591860.5955153,0.03444124995861547,0.5857568549345805,Energy and Utilities,US,AA,175160423.78126383,0.05166187493792321,0.7029082259214966,315288762.80627483,14012833.902501106,0.06888249991723094,0.8786352824018708,525481271.3437915,200.0
589,340746633.5134655,0.015351085853137148,0.6858763014836962,Services,Germany,AAA,44846286.25121866,0.023026628779705724,0.8230515617804354,80723315.25219361,3587702.900097493,0.030702171706274296,1.0288144522255442,134538858.753656,200.00000000000006
590,304539703.80783516,0.15425488412593008,0.6326869120083523,Banking and Financial Services,France,C,371519581.1658188,0.23138232618889512,0.7592242944100227,668735246.0984739,29721566.493265506,0.30850976825186016,0.9490303680125284,1114558743.4974563,199.99999999999997
591,661625270.4693327,0.02405804371341292,0.6092670360231515,Real Estate and Construction,China,BBB,121224412.70248841,0.036087065570119384,0.7311204432277817,218203942.86447912,9697953.016199073,0.04811608742682584,0.9139005540347271,363673238.1074652,199.99999999999997
592,89715851.85038051,0.13163021388242863,0.28790491478103364,Banking and Financial Services,China,AAA,42499504.22037176,0.19744532082364294,0.34548589773724037,76499107.59666917,3399960.3376297406,0.26326042776485725,0.43185737217155046,127498512.66111526,199.99999999999994
593,366044772.2917074,0.11213097575542555,0.2820330843523309,Real Estate and Construction,US,A,144700449.46546346,0.16819646363313834,0.33843970122279704,260460809.03783423,11576035.957237076,0.2242619515108511,0.4230496265284963,434101348.3963903,199.99999999999994
594,479199105.82460624,0.10851320381364131,0.7315039175920421,Technology,South Korea,A,475472336.6425314,0.16276980572046196,0.8778047011104505,855850205.9565564,38037786.93140251,0.21702640762728262,1.097255876388063,1426417009.927594,199.99999999999994
595,760756959.7417014,0.06694015421098412,0.20856027633721091,Manufacturing,Germany,D,132762141.54966246,0.10041023131647618,0.25027233160465306,238971854.78939238,10620971.323972996,0.13388030842196824,0.31284041450581634,398286424.6489873,199.99999999999994
596,326191796.283467,0.1536454407775083,0.607858327428882,Banking and Financial Services,China,CCC,380807151.5010645,0.23046816116626245,0.7294299929146584,685452872.7019159,30464572.120085157,0.3072908815550166,0.911787491143323,1142421454.5031934,199.99999999999997
597,792359676.7296939,0.08611657476309152,0.6828712031291262,Banking and Financial Services,France,D,582449029.0270556,0.12917486214463728,0.8194454437549514,1048408252.2487001,46595922.32216445,0.17223314952618304,1.0243068046936892,1747347087.0811667,199.99999999999994
598,782904803.1374744,0.03873836864385358,0.6307478229254266,Real Estate and Construction,China,B,239120086.0793641,0.058107552965780365,0.7568973875105119,430416154.94285536,19129606.886349127,0.07747673728770715,0.94612173438814,717360258.2380922,199.99999999999997
599,20443747.208453573,0.02064819667175772,0.2866455575512931,Banking and Financial Services,Switzerland,B,1512508.6211939538,0.03097229500763658,0.3439746690615517,2722515.5181491165,121000.6896955163,0.04129639334351544,0.42996833632693965,4537525.86358186,199.99999999999994
600,191222710.80634993,0.07508411919961834,0.5843023974659574,Retail,Germany,C,104866130.31348254,0.11262617879942752,0.7011628769591488,188759034.56426853,8389290.425078603,0.15016823839923668,0.876453596198936,314598390.94044757,199.99999999999997
601,653740884.3926228,0.12553044609551733,0.2740920632793115,Real Estate and Construction,Switzerland,CCC,281164957.0615408,0.188295669143276,0.3289104759351738,506096922.71077335,22493196.56492326,0.25106089219103467,0.41113809491896725,843494871.1846222,199.99999999999994
602,496546018.2439927,0.05186119770639312,0.4773483670412273,Energy and Utilities,US,CCC,153655284.21196395,0.07779179655958968,0.5728180404494727,276579511.5815351,12292422.736957116,0.10372239541278624,0.7160225505618409,460965852.63589185,200.0
603,28608685.232638407,0.1510189107408817,0.5928995138638895,Energy and Utilities,France,D,32019927.199875325,0.22652836611132254,0.7114794166366674,57635868.95977559,2561594.175990026,0.3020378214817634,0.8893492707958343,96059781.59962597,200.0
604,360289232.1374131,0.03065790452035151,0.42312202831257606,Energy and Utilities,China,BB,58421055.466786645,0.04598685678052727,0.5077464339750912,105157899.84021594,4673684.4373429315,0.06131580904070302,0.6346830424688641,175263166.40035993,199.99999999999997
605,626147826.127634,0.09967330387717903,0.5103475018468255,Manufacturing,UK,AA,398136264.5734915,0.14950995581576854,0.6124170022161907,716645276.2322847,31850901.16587932,0.19934660775435806,0.7655212527702383,1194408793.7204745,199.99999999999997
606,991694653.4208698,0.11197380813167346,0.7681727302309784,Real Estate and Construction,Switzerland,BB,1066260495.5578579,0.1679607121975102,0.9218072762771741,1919268892.0041442,85300839.64462863,0.22394761626334692,1.1522590953464675,3198781486.673573,199.99999999999994
607,207667620.6844938,0.16599229829071865,0.3862337887497116,Services,South Korea,AAA,166424401.01256093,0.24898844743607798,0.46348054649965387,299563921.82260966,13313952.081004875,0.3319845965814373,0.5793506831245674,499273203.03768283,200.00000000000006
608,153566287.64340097,0.032410059761985036,0.30500594238088813,Services,China,A,18975535.08205117,0.04861508964297755,0.36600713085706577,34155963.14769211,1518042.8065640936,0.06482011952397007,0.45750891357133217,56926605.24615351,200.00000000000006
609,365004093.5172326,0.010318248874025989,0.7445390694901961,Manufacturing,Germany,AAA,35051066.680284604,0.015477373311038984,0.8934468833882353,63091920.024512276,2804085.334422768,0.020636497748051978,1.116808604235294,105153200.0408538,199.99999999999994
610,551361716.558543,0.11140484523274448,0.4899522227115364,Real Estate and Construction,UK,B,376187562.41926515,0.16710726784911673,0.5879426672538436,677137612.3546773,30095004.99354121,0.22280969046548896,0.7349283340673045,1128562687.2577953,199.99999999999997
611,664834818.7157756,0.03863776371498763,0.4978139594801092,Services,Germany,AAA,159846386.21857694,0.057956645572481445,0.597376751376131,287723495.1934385,12787710.897486156,0.07727552742997526,0.7467209392201638,479539158.65573084,200.00000000000006
612,361453942.253984,0.11862173960570895,0.772137555941742,Real Estate and Construction,Germany,AA,413829974.3938943,0.17793260940856342,0.9265650671300905,744893953.9090098,33106397.951511547,0.2372434792114179,1.158206333912613,1241489923.1816828,199.99999999999997
613,229213196.65493372,0.016251533094291774,0.36068459973099265,Retail,France,D,16794673.56838208,0.02437729964143766,0.4328215196771912,30230412.423087742,1343573.8854705663,0.03250306618858355,0.541026899596489,50384020.70514624,199.99999999999994
614,6219205.97764615,0.10322825371659795,0.6778866058955124,Banking and Financial Services,China,AA,5440021.138052325,0.15484238057489694,0.8134639270746149,9792038.048494184,435201.69104418595,0.2064565074331959,1.0168299088432686,16320063.414156973,199.99999999999994
